"id_player","id_team","player_name","nationality","field_position","age","team_country","team","assists","corners_taken","offsides","dribbles","total_attempts","attempts_on_target","attempts_off_target","blocked","balls_recovered","tackles","tackles_won","tackles_lost","clearance_attempted","X","fouls_committed","fouls_suffered","yellow_cards","red_cards","passing_accuracy...","passes_attempted","passes_completed","crossing_accuracy...","crosses_attempted","crosses_completed","free_kick_taken","goals","inside_area","outside_area","right_foot","left_foot","head","other","penalties_scored","distance_covered.km.h.","top_speed","minutes_played","matches_appareance"
250155799,50111,"Niklas Geyrhofer","Austria","Defender",24,"Austria","SK Sturm Graz",0,0,0,1,2,0,2,0,12,1,0,1,8,324,2,1,1,0,91.67,93,85,0,0,0,2,0,0,0,0,0,0,0,0,21.22,30.89,179,3
250156002,52280,"Ben White","England","Defender",27,"England","Arsenal FC",0,0,1,1,0,0,0,0,8,1,0,1,1,246,3,0,1,0,84.67,143,123,0,2,0,3,0,0,0,0,0,0,0,0,27.17,31.67,225,3
250156235,50033,"Albion Rrahmani","Kosovo","Forward",24,"Czechia","AC Sparta Praha",0,0,1,3,1,0,0,1,7,7,1,6,0,69,5,4,0,0,69.75,46,33,0,0,0,0,0,0,0,0,0,0,0,0,23.9,30.01,190,4
250156457,50149,"Hidemasa Morita","Japan","Midfielder",29,"Portugal","Sporting Clube de Portugal",0,0,0,2,1,0,1,0,11,6,1,5,5,123,4,2,1,0,79.5,72,58,0,0,0,4,0,0,0,0,0,0,0,0,30.91,31.04,230,4
250156459,50050,"Kyogo Furuhashi","Japan","Midfielder",29,"Scotland","Celtic FC",0,0,1,3,7,3,3,1,2,1,0,1,5,483,1,0,0,0,59,27,17,0,0,0,0,1,1,0,0,0,0,1,0,26.41,34.05,244,4
250157930,50031,"Joel Monteiro","Switzerland","Forward",25,"Switzerland","BSC Young Boys",0,0,2,18,7,0,6,1,14,9,5,4,0,103,4,4,2,0,68.5,70,48,20,5,1,1,0,0,0,0,0,0,0,0,37.83,33.14,308,4
250158476,50069,"Nasser Djiga","Burkina Faso","Defender",21,"Serbia","FK Crvena Zvezda",0,0,0,3,2,0,2,0,31,1,1,0,18,565,0,1,0,0,90.25,181,166,0,3,0,4,0,0,0,0,0,0,0,0,38.6,32.43,360,4
250158901,50033,"Filip Panák","Czechia","Defender",29,"Czechia","AC Sparta Praha",1,0,0,1,2,0,1,1,25,1,0,1,16,439,1,1,0,0,78.5,107,86,0,0,0,7,0,0,0,0,0,0,0,0,38.97,29.82,360,4
250159294,52758,"Cole Campbell","Iceland","Midfielder",18,"Germany","Borussia Dortmund",0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,33.41,14,1
250159544,52749,"Antoni Milambo","Netherlands","Midfielder",19,"Netherlands","Feyenoord",0,0,0,7,6,3,2,1,6,1,0,1,1,310,2,2,0,0,84.34,71,60,0,0,0,0,3,2,1,3,0,0,0,0,31.41,33.04,247,3
250160436,50023,"Maghnes Akliouche","France","Midfielder",22,"France","AS Monaco",1,9,2,10,10,4,3,3,9,3,0,3,2,56,5,8,0,0,87.5,167,146,44.45,18,8,1,2,1,1,0,2,0,0,0,44.67,33.39,360,4
250160568,50033,"Angelo Preciado","Ecuador","Defender",26,"Czechia","AC Sparta Praha",0,0,0,12,4,1,3,0,22,10,4,6,12,296,2,2,1,0,54,65,36,50,8,4,0,0,0,0,0,0,0,0,0,28.92,33.25,270,3
250161140,50030,"Nicolás Capaldo","Argentina","Midfielder",26,"Austria","FC Salzburg",0,0,0,0,2,0,1,1,9,6,2,4,1,73,5,3,1,0,82,95,77,33.34,3,1,3,0,0,0,0,0,0,0,0,29.04,32.36,241,4
250161141,50030,"Mamady Diambou","Mali","Midfielder",21,"Austria","FC Salzburg",0,0,0,0,0,0,0,0,12,10,1,9,6,47,6,2,0,0,91.5,112,100,0,0,0,2,0,0,0,0,0,0,0,0,27.67,30.92,206,4
250161142,50030,"Daouda Guindo","Mali","Defender",22,"Austria","FC Salzburg",0,0,0,0,1,1,0,0,0,0,0,0,0,685,0,0,0,0,83.5,7,6,100,1,1,0,1,1,0,0,1,0,0,0,3.54,28.97,18,2
250161248,52969,"Sam Beukema","Netherlands","Defender",25,"Italy","Bologna FC 1909",0,0,0,0,2,1,1,0,20,3,2,1,11,98,4,5,1,0,94,214,200,100,1,1,3,0,0,0,0,0,0,0,0,39,30.14,332,4
250161761,50109,"Jeanuël Belocian","France","Defender",19,"Germany","Bayer 04 Leverkusen",0,0,0,0,0,0,0,0,0,0,0,0,0,691,0,0,0,0,50,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2.59,33.64,12,2
250161881,50051,"Arda Güler","Türkiye","Midfielder",19,"Spain","Real Madrid C.F.",0,2,0,1,2,1,0,1,2,0,0,0,0,544,0,3,0,0,89.67,28,24,33.34,3,1,0,0,0,0,0,0,0,0,0,7.1,30.76,39,3
250162177,52747,"Désiré Doué","France","Forward",19,"France","Paris Saint-Germain",0,0,1,6,2,0,0,2,2,2,1,1,0,642,0,0,0,0,72,48,36,25,4,1,0,0,0,0,0,0,0,0,0,14.71,32.85,102,4
250162325,50037,"Minjae Kim","Korea Republic","Defender",27,"Germany","FC Bayern München",0,0,0,0,0,0,0,0,30,4,3,1,8,249,3,0,0,0,98.25,357,352,0,1,0,1,0,0,0,0,0,0,0,0,40.12,34.07,335,4
250162865,50147,"Zeki Amdouni","Switzerland","Forward",23,"Portugal","SL Benfica",0,0,1,3,6,1,4,1,1,2,0,2,1,193,3,3,1,0,81.25,19,15,0,1,0,0,0,0,0,0,0,0,0,0,14.37,33.85,102,4
250163186,50164,"Lukas Kačavenda","Croatia","Midfielder",21,"Croatia","GNK Dinamo",0,0,0,0,1,1,0,0,1,1,0,1,1,417,1,2,2,0,100,9,9,100,1,1,0,0,0,0,0,0,0,0,0,5.07,31.14,20,3
250163400,2603790,"Antonio Nusa","Norway","Midfielder",19,"Germany","RB Leipzig",0,0,0,7,4,1,1,2,5,3,2,1,0,534,0,4,0,0,70,56,40,33.34,6,2,0,0,0,0,0,0,0,0,0,30.33,32.3,218,4
250163447,50109,"Amine Adli","Morocco","Forward",24,"Germany","Bayer 04 Leverkusen",0,0,2,1,3,2,1,0,2,3,0,3,1,149,4,1,0,0,87.34,50,45,0,2,0,0,0,0,0,0,0,0,0,0,15.3,33.7,118,3
250163454,50109,"Piero Hincapie","Ecuador","Defender",22,"Germany","Bayer 04 Leverkusen",0,0,0,0,1,1,0,0,27,4,1,3,13,74,5,3,0,0,90.75,286,262,0,1,0,2,0,0,0,0,0,0,0,0,44.4,33.25,360,4
250163623,50139,"Andrea Cambiaso","Italy","Defender",24,"Italy","Juventus",1,1,0,4,1,0,1,0,11,1,0,1,4,573,0,1,0,0,87.5,203,180,14.29,7,1,4,0,0,0,0,0,0,0,0,40.07,33.82,305,4
250163731,52758,"Yan Couto","Brazil","Defender",22,"Germany","Borussia Dortmund",0,0,0,0,0,0,0,0,2,0,0,0,0,664,0,0,0,0,68,48,40,66.67,3,2,1,0,0,0,0,0,0,0,0,7.63,32.15,65,2
250163777,50037,"Aleksandar Pavlovic","Germany","Midfielder",20,"Germany","FC Bayern München",0,0,0,1,0,0,0,0,8,4,2,2,0,147,4,1,0,0,95.5,161,155,0,1,0,1,0,0,0,0,0,0,0,0,24.16,30.51,166,2
250163786,50043,"Joaquin Seys","Belgium","Defender",19,"Belgium","Club Brugge KV",0,0,0,5,0,0,0,0,17,6,4,2,13,245,3,0,1,0,84.75,155,133,66.67,3,2,2,0,0,0,0,0,0,0,0,36.84,32.98,297,4
250164004,50069,"Ognjen Mimović","Serbia","Defender",20,"Serbia","FK Crvena Zvezda",0,0,0,1,0,0,0,0,2,0,0,0,0,680,0,0,0,0,88,17,15,0,2,0,0,0,0,0,0,0,0,0,0,3.02,33.4,26,1
250164780,50080,"Fermín López","Spain","Forward",21,"Spain","FC Barcelona",2,0,0,6,3,2,1,0,0,0,0,0,2,340,2,1,0,0,88.5,25,22,0,0,0,1,1,1,0,1,0,0,0,0,12.65,31.81,93,2
250164781,50080,"Sergi Dominguez","Spain","Defender",19,"Spain","FC Barcelona",0,0,0,0,0,0,0,0,4,0,0,0,1,512,1,0,0,0,81.5,26,24,0,0,0,0,0,0,0,0,0,0,0,0,4.69,32.14,35,2
250164785,50050,"Alex Valle","Spain","Defender",20,"Scotland","Celtic FC",0,1,1,0,1,1,0,0,1,3,1,2,6,535,0,4,0,0,77.34,90,70,0,3,0,2,0,0,0,0,0,0,0,0,21.18,33.3,158,3
250164835,50030,"Bobby Clark","England","Midfielder",19,"Austria","FC Salzburg",0,3,0,2,2,0,1,1,15,4,2,2,1,219,3,2,0,0,88.67,110,100,0,8,0,2,0,0,0,0,0,0,0,0,30.32,32.18,217,3
250164991,52747,"João Neves","Portugal","Midfielder",20,"France","Paris Saint-Germain",0,0,1,5,6,2,4,0,13,6,1,5,4,264,2,6,0,0,93.25,239,222,0,1,0,9,0,0,0,0,0,0,0,0,38.11,31.7,274,4
250165221,52919,"Nico O’Reilly","England","Midfielder",19,"England","Manchester City",0,0,0,0,0,0,0,0,0,0,0,0,0,699,0,0,0,0,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1.47,34.62,10,1
250165236,75797,"Ousmane Toure","France","Defender",19,"France","LOSC Lille",0,0,0,0,0,0,0,0,2,2,0,2,1,356,2,0,1,0,84,19,16,0,0,0,1,0,0,0,0,0,0,0,0,5.39,31.86,45,1
250166680,50139,"Vasilije Adžić","Montenegro","Midfielder",18,"Italy","Juventus",0,0,0,0,0,0,0,0,0,1,0,1,0,517,1,0,0,0,80,10,8,0,0,0,0,0,0,0,0,0,0,0,0,3.41,32.47,22,1
250166754,52969,"Kacper Urbański","Poland","Midfielder",20,"Italy","Bologna FC 1909",0,3,0,3,3,1,2,0,3,4,1,3,1,542,0,3,0,0,82,55,42,25,4,1,2,0,0,0,0,0,0,0,0,19.76,29.37,139,3
250166916,75797,"Matias Fernandez-Pardo","Belgium","Forward",19,"France","LOSC Lille",0,0,2,3,1,0,1,0,4,1,0,1,0,338,2,1,0,0,90.67,22,19,0,1,0,0,0,0,0,0,0,0,0,0,15.17,34.53,117,3
250166930,2603790,"Arthur Vermeeren","Belgium","Midfielder",19,"Germany","RB Leipzig",0,0,1,1,0,0,0,0,4,3,1,2,0,252,3,0,0,0,89.67,93,83,0,0,0,4,0,0,0,0,0,0,0,0,19.12,30.85,138,3
250167111,50111,"Mika Biereth","Denmark","Forward",21,"Austria","SK Sturm Graz",0,0,2,3,4,0,2,2,5,0,0,0,2,13,8,4,0,0,57.5,44,25,0,1,0,0,0,0,0,0,0,0,0,0,37.32,34.36,308,4
250167977,50023,"Eliesse Ben Seghir","Morocco","Midfielder",19,"France","AS Monaco",0,0,0,10,4,1,2,1,8,3,2,1,0,191,3,3,1,0,73.5,101,78,0,1,0,1,0,0,0,0,0,0,0,0,23.99,32.05,203,4
250168465,50111,"Lovro Zvonarek","Croatia","Midfielder",19,"Austria","SK Sturm Graz",0,0,0,3,2,0,1,1,2,1,1,0,1,455,1,1,0,0,88.25,38,34,0,1,0,0,0,0,0,0,0,0,0,0,17.41,30.9,114,4
250168990,2602798,"Arnau Martínez","Spain","Defender",21,"Spain","Girona FC",0,0,1,2,1,1,0,0,15,6,3,3,6,102,4,4,2,1,86,172,150,0,6,0,3,0,0,0,0,0,0,0,0,39.42,31.69,325,4
250168996,50080,"Pablo Torre","Spain","Midfielder",21,"Spain","FC Barcelona",0,0,0,0,0,0,0,0,0,0,0,0,0,707,0,0,0,0,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.47,26.98,8,1
250169265,50031,"Banhie Zoukrou","France","Defender",21,"Switzerland","BSC Young Boys",0,0,0,2,0,0,0,0,8,2,1,1,8,551,0,2,0,0,83.5,93,80,0,0,0,2,0,0,0,0,0,0,0,0,20.43,29.37,180,2
250169685,50149,"Ousmane Diomande","Ivory Coast","Defender",20,"Portugal","Sporting Clube de Portugal",0,0,0,0,1,0,0,1,5,1,0,1,4,220,3,2,0,0,93.34,96,90,0,0,0,1,0,0,0,0,0,0,0,0,21.71,32.19,212,3
250169705,50050,"Reo Hatate","Japan","Defender",26,"Scotland","Celtic FC",1,0,0,6,9,2,6,1,9,8,2,6,4,177,3,4,1,0,80.75,141,115,25,4,1,0,1,1,0,1,0,0,0,0,36.56,30.55,280,4
250169706,50050,"Daizen Maeda","Japan","Forward",27,"Scotland","Celtic FC",0,0,2,6,7,3,4,0,7,6,2,4,3,83,5,1,0,0,78.75,71,58,25,4,1,0,2,2,0,1,0,0,1,0,43.92,35.39,344,4
250169730,50023,"Vanderson","Brazil","Defender",23,"France","AS Monaco",1,0,0,4,3,1,2,0,23,9,4,5,9,22,7,5,0,0,81.75,193,161,40,5,2,5,0,0,0,0,0,0,0,0,39.36,32.99,340,4
250169763,50062,"Isaac Babadi","Netherlands","Midfielder",19,"Netherlands","PSV Eindhoven",0,0,0,1,0,0,0,0,1,3,0,3,0,477,1,0,1,0,100,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3.41,27.18,13,2
250169764,50062,"Matteo Dams","Belgium","Defender",20,"Netherlands","PSV Eindhoven",0,0,0,0,0,0,0,0,21,18,6,12,6,14,8,2,2,0,92.25,133,124,33.34,3,1,6,0,0,0,0,0,0,0,0,39.13,33.07,327,4
250170117,52280,"Ethan Nwaneri","England","Midfielder",17,"England","Arsenal FC",0,0,0,0,1,0,1,0,0,0,0,0,0,702,0,0,0,0,91,11,10,0,0,0,0,0,0,0,0,0,0,0,0,2.06,24.32,9,1
250170137,2603790,"Assan Ouedraogo","Germany","Midfielder",18,"Germany","RB Leipzig",0,0,0,3,1,0,1,0,0,0,0,0,0,689,0,0,0,0,33,6,2,0,0,0,0,0,0,0,0,0,0,0,0,2.5,32.35,14,1
250171045,50147,"Issa Kaboré","Burkina Faso","Defender",23,"Portugal","SL Benfica",0,0,1,1,0,0,0,0,4,6,2,4,2,244,3,0,2,0,55.5,24,16,0,2,0,1,0,0,0,0,0,0,0,0,12.57,33.51,98,2
250171055,50139,"Kenan Yıldız","Türkiye","Forward",19,"Italy","Juventus",0,2,3,13,8,2,2,4,6,1,0,1,0,166,3,8,0,0,80.25,107,86,25,12,3,0,1,1,0,1,0,0,0,0,36.82,34.16,300,4
250171067,50031,"Jaouen Hadjam","Algeria","Defender",21,"Switzerland","BSC Young Boys",0,0,1,15,3,0,0,3,17,4,2,2,5,72,5,3,1,0,83,120,100,50,6,3,1,0,0,0,0,0,0,0,0,30.05,34.01,243,3
250171184,50037,"Michael Olise","France","Midfielder",22,"Germany","FC Bayern München",0,11,0,10,12,4,1,7,9,5,2,3,0,145,4,1,0,0,85.75,180,156,5.56,18,1,2,2,2,0,0,1,1,0,0,32.84,31.29,250,4
250171283,50043,"Ardon Jashari","Switzerland","Midfielder",22,"Belgium","Club Brugge KV",0,5,0,1,2,1,1,0,13,2,0,2,4,81,5,1,1,0,86.34,154,132,0,7,0,8,0,0,0,0,0,0,0,0,34.33,31.4,263,3
250171301,50030,"Karim Konaté","Ivory Coast","Forward",20,"Austria","FC Salzburg",0,0,3,8,12,4,4,4,3,4,0,4,1,11,8,5,0,0,65.75,53,35,0,0,0,0,2,2,0,0,1,1,0,0,38.22,31.66,302,4
250171667,50080,"Héctor Fort","Spain","Defender",18,"Spain","FC Barcelona",0,0,0,1,0,0,0,0,3,2,0,2,0,377,2,0,0,0,88,25,22,0,0,0,2,0,0,0,0,0,0,0,0,3.52,31.23,27,1
250172227,52758,"Julien Duranville","Belgium","Midfielder",18,"Germany","Borussia Dortmund",0,0,0,5,2,2,0,0,0,3,0,3,0,343,2,1,0,0,89,9,8,0,0,0,0,0,0,0,0,0,0,0,0,5.37,31.5,42,1
250172340,50023,"Christian Mawissa","France","Defender",19,"France","AS Monaco",0,0,0,4,0,0,0,0,6,1,0,1,1,346,2,0,2,0,88,27,21,0,0,0,1,0,0,0,0,0,0,0,0,9.89,32.6,80,2
250172594,50030,"Petar Ratkov","Serbia","Forward",21,"Austria","FC Salzburg",0,0,0,0,0,0,0,0,0,0,0,0,0,709,0,0,0,0,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1.23,25.67,7,1
250172668,50124,"Julián Alvarez","Argentina","Forward",24,"Spain","Atlético de Madrid",0,0,0,1,3,1,2,0,10,1,0,1,1,409,1,3,0,0,84,82,68,33.34,3,1,0,1,1,0,1,0,0,0,0,34.09,34.29,280,4
250172672,7889,"Alexis Mac Allister","Argentina","Midfielder",25,"England","Liverpool FC",0,0,0,2,4,2,1,1,16,8,3,5,5,36,6,5,2,0,87.75,190,167,0,0,0,5,1,1,0,0,1,0,0,0,46.79,32.28,359,4
250172673,50124,"Nahuel Molina","Argentina","Defender",26,"Spain","Atlético de Madrid",0,1,0,2,1,1,0,0,10,2,2,0,0,482,1,0,0,0,83,127,106,33.34,9,3,0,1,1,0,0,1,0,0,0,31.33,34.14,249,4
250172787,50062,"Jerdy Schouten","Netherlands","Midfielder",27,"Netherlands","PSV Eindhoven",0,0,0,0,1,1,0,0,17,2,0,2,2,76,5,3,0,0,89.5,139,124,0,0,0,5,1,0,1,1,0,0,0,0,21.69,30.3,180,2
250172907,50139,"Federico Gatti","Italy","Defender",26,"Italy","Juventus",0,0,0,0,1,0,0,1,19,2,1,1,11,576,0,1,0,0,95,174,165,0,0,0,2,0,0,0,0,0,0,0,0,28.78,33.84,231,3
250173126,50043,"Ferran Jutglà","Spain","Forward",25,"Belgium","Club Brugge KV",0,0,1,2,6,3,3,0,3,0,0,0,2,387,1,6,0,0,78.5,63,47,0,1,0,0,0,0,0,0,0,0,0,0,33.36,32.15,261,4
250173502,50124,"Samuel Lino","Brazil","Midfielder",24,"Spain","Atlético de Madrid",0,1,1,3,4,1,2,1,8,3,2,1,1,392,1,5,0,0,87.75,82,73,0,3,0,2,0,0,0,0,0,0,0,0,19.91,30.93,143,4
250174063,50033,"Victor  Olatunji","Nigeria","Forward",25,"Czechia","AC Sparta Praha",1,0,2,4,4,2,1,1,7,2,1,1,4,38,6,5,0,0,59.25,24,14,0,0,0,0,2,2,0,1,1,0,0,0,29.73,34.08,234,4
250174126,52747,"Willian Pacho","Ecuador","Defender",23,"France","Paris Saint-Germain",0,0,0,1,0,0,0,0,41,4,1,3,10,77,5,2,0,0,96.25,396,383,0,0,0,4,0,0,0,0,0,0,0,0,41.47,32.46,360,4
250174149,52816,"Isak Hien","Sweden","Defender",25,"Italy","Atalanta BC",0,0,0,2,3,0,3,0,25,1,1,0,9,189,3,3,1,0,92.67,179,166,0,0,0,4,0,0,0,0,0,0,0,0,30.43,33.5,270,3
250174602,50050,"Luis Palma","Honduras","Midfielder",24,"Scotland","Celtic FC",0,0,0,0,0,0,0,0,0,0,0,0,0,519,1,0,0,0,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.47,30.75,16,1
250174822,52919,"Savinho","Brazil","Midfielder",20,"England","Manchester City",1,5,0,28,11,1,3,7,6,1,0,1,0,286,2,3,1,0,84.5,151,130,27.28,22,6,0,0,0,0,0,0,0,0,0,33.95,34.39,302,4
250174830,50023,"Soungoutou Magassa","France","Midfielder",21,"France","AS Monaco",0,0,0,0,1,0,1,0,7,2,0,2,5,493,1,0,0,0,88.5,67,59,0,0,0,1,0,0,0,0,0,0,0,0,13.73,30.53,104,2
250174849,52749,"Ramiz Zerrouki","Algeria","Midfielder",26,"Netherlands","Feyenoord",0,0,1,0,1,0,1,0,1,2,1,1,0,372,2,0,0,0,77.5,32,26,0,0,0,0,0,0,0,0,0,0,0,0,9.91,28.03,74,2
250174851,52749,"Gijs Smal","Netherlands","Defender",27,"Netherlands","Feyenoord",0,0,0,0,0,0,0,0,3,0,0,0,1,661,0,0,0,0,88,35,29,0,3,0,0,0,0,0,0,0,0,0,0,9.03,31.15,70,3
250175393,2601306,"Ibrahim Salah","Belgium","Forward",23,"France","Stade Brestois 29",0,1,0,3,0,0,0,0,2,2,1,1,0,476,1,0,1,0,75,13,12,50,2,1,0,0,0,0,0,0,0,0,0,4.75,31.66,27,2
250176187,50031,"Rhodri Smith","Switzerland","Defender",18,"Switzerland","BSC Young Boys",0,0,0,0,1,0,0,1,1,0,0,0,0,676,0,0,0,0,100,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4.33,30.49,28,1
250176201,50043,"Joel Ordoñez","Ecuador","Defender",20,"Belgium","Club Brugge KV",0,0,0,1,2,1,1,0,19,6,3,3,20,234,3,1,0,0,93.75,233,219,0,0,0,5,0,0,0,0,0,0,0,0,38.42,31.16,360,4
250176450,50080,"Lamine Yamal","Spain","Forward",17,"Spain","FC Barcelona",1,1,1,27,11,5,2,4,4,3,2,1,2,33,6,6,0,0,79,131,104,0,4,0,1,1,0,1,0,1,0,0,0,35.83,31.71,330,4
250176453,50080,"Pau Cubarsí","Spain","Defender",17,"Spain","FC Barcelona",0,0,0,2,1,0,0,1,10,2,2,0,7,114,4,3,0,0,92.5,253,238,0,0,0,6,0,0,0,0,0,0,0,0,34.68,31.77,300,4
250176491,52707,"Vinicius Tobias","Brazil","Defender",20,"Ukraine","FC Shakhtar Donetsk",0,0,0,3,0,0,0,0,2,2,2,0,2,435,1,1,1,0,96,24,23,0,0,0,1,0,0,0,0,0,0,0,0,7.47,31.53,49,1
250177423,50030,"Moussa Yeo","Mali","Midfielder",20,"Austria","FC Salzburg",0,0,1,2,2,0,2,0,2,1,0,1,0,505,1,0,0,0,44,25,22,0,0,0,0,0,0,0,0,0,0,0,0,9.3,30.88,66,2
250177497,50149,"Geovany Quenda","Portugal","Forward",17,"Portugal","Sporting Clube de Portugal",1,1,0,7,6,1,4,1,6,0,0,0,1,384,1,6,1,0,77,72,51,0,1,0,3,0,0,0,0,0,0,0,0,31.75,33.65,254,4
250177597,52747,"Senny Mayulu","France","Midfielder",18,"France","Paris Saint-Germain",0,0,0,0,0,0,0,0,0,0,0,0,0,698,0,0,0,0,67,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2.21,28.15,10,1
250177722,50069,"Andrija Maksimović","Serbia","Forward",17,"Serbia","FK Crvena Zvezda",0,0,0,4,4,1,3,0,4,2,1,1,1,298,2,2,1,0,83.67,66,56,0,1,0,2,0,0,0,0,0,0,0,0,25.74,31.4,215,3
250177879,52749,"Santiago Giménez","Mexico","Forward",23,"Netherlands","Feyenoord",0,0,0,2,0,0,0,0,2,0,0,0,0,592,0,1,0,0,62,13,8,0,0,0,0,0,0,0,0,0,0,0,0,10.38,30.19,90,1
250177886,52749,"Igor Paixão","Brazil","Forward",24,"Netherlands","Feyenoord",3,8,0,5,9,2,7,0,5,6,2,4,3,260,2,7,0,0,72.5,77,56,55.56,9,5,8,0,0,0,0,0,0,0,0,41.76,33.68,331,4
250178067,52749,"Gjivai Zechiel","Netherlands","Midfielder",20,"Netherlands","Feyenoord",0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,88,8,7,0,0,0,1,0,0,0,0,0,0,0,0,1.12,30.11,1,1
250178782,50030,"Leandro Morgalla","Germany","Defender",20,"Austria","FC Salzburg",0,0,0,0,1,0,1,0,4,4,3,1,4,456,1,1,0,0,40.5,32,26,0,1,0,1,0,0,0,0,0,0,0,0,9.89,30.32,78,2
250180309,50030,"John Mellberg","Sweden","Defender",18,"Austria","FC Salzburg",0,0,0,1,0,0,0,0,4,3,1,2,1,376,2,0,0,0,93,30,28,0,1,0,0,0,0,0,0,0,0,0,0,6,30.82,45,1
250180810,50107,"Jarzinho Malanga","Germany","Forward",18,"Germany","VfB Stuttgart",0,0,0,0,1,0,1,0,0,0,0,0,0,697,0,0,0,0,100,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1.83,27.91,10,1
250181082,52280,"Myles Lewis-Skelly","England","Midfielder",18,"England","Arsenal FC",0,0,0,0,0,0,0,0,0,0,0,0,0,466,1,1,0,0,50,13,13,0,0,0,1,0,0,0,0,0,0,0,0,2.86,25.66,19,2
250181428,50050,"Hyunjun","Korea Republic","Midfielder",22,"Scotland","Celtic FC",0,0,0,1,2,0,1,1,1,1,0,1,1,460,1,1,0,0,96.5,17,16,0,1,0,0,0,0,0,0,0,0,0,0,6.21,32.87,44,2
250181460,52749,"Ayase Ueda","Japan","Forward",26,"Netherlands","Feyenoord",0,0,1,1,2,2,0,0,1,0,0,0,2,541,0,3,0,0,74.67,21,16,0,0,0,0,1,1,0,1,0,0,0,0,20.77,31.91,175,3
250181680,50050,"Alistair Johnston","Canada","Defender",26,"Scotland","Celtic FC",0,0,0,3,1,1,0,0,19,11,6,5,17,89,4,11,2,0,86.25,222,194,14.29,7,1,9,0,0,0,0,0,0,0,0,39.07,34.57,343,4
250181712,50023,"Mohammed Salisu","Ghana","Defender",25,"France","AS Monaco",0,0,0,2,2,2,0,0,18,1,1,0,7,302,2,2,1,0,91,124,113,0,0,0,5,1,1,0,0,0,1,0,0,19.42,30.48,180,2
250182606,52919,"Jahmai Simpson-Pusey","England","Defender",19,"England","Manchester City",0,0,0,0,0,0,0,0,4,0,0,0,2,591,0,1,0,0,95,57,54,0,0,0,3,0,0,0,0,0,0,0,0,9.49,33.16,90,1
250182794,50058,"Francesco Camarda","Italy","Forward",16,"Italy","AC Milan",0,0,1,0,0,0,0,0,0,0,0,0,0,616,0,0,1,0,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2.61,30.22,15,1
250183092,52797,"Nino Marcelli","Slovakia","Forward",19,"Slovakia","ŠK Slovan Bratislava",1,0,0,0,3,0,2,1,3,0,0,0,4,640,0,0,0,0,60,28,22,0,0,0,0,0,0,0,0,0,0,0,0,13.87,32.41,110,4
250183510,50023,"Kassoum Ouattara","France","Defender",20,"France","AS Monaco",0,0,0,1,1,0,0,1,0,1,0,1,1,521,1,0,0,0,20,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1.98,30.44,10,1
250183519,52816,"Mateo Retegui","Italy","Forward",25,"Italy","Atalanta BC",0,0,1,3,9,4,4,1,2,5,1,4,0,200,3,3,0,0,66,53,37,0,2,0,0,0,0,0,0,0,0,0,0,26.51,30.97,228,4
250185976,2602798,"Yáser Asprilla","Colombia","Midfielder",20,"Spain","Girona FC",0,0,0,0,1,0,0,1,0,1,0,1,0,242,3,1,0,0,92.5,14,12,0,3,0,0,0,0,0,0,0,0,0,0,5.47,33.16,40,2
250186116,50069,"Yegor Prutsev","Serbia","Midfielder",21,"Serbia","FK Crvena Zvezda",0,0,1,1,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,29.3,8,1
250186123,2601306,"Julien Le Cardinal","France","Defender",27,"France","Stade Brestois 29",0,0,0,1,1,0,1,0,7,5,3,2,5,404,1,3,1,0,82,44,36,0,0,0,5,0,0,0,0,0,0,0,0,10.43,29.03,90,1
250186923,50124,"Javier Galán","Spain","Defender",29,"Spain","Atlético de Madrid",0,0,0,4,0,0,0,0,11,5,2,3,5,305,2,2,1,0,77,58,45,100,1,1,1,0,0,0,0,0,0,0,0,15.94,32.03,137,2
250187067,50069,"Felício Milson","Angola","Midfielder",25,"Serbia","FK Crvena Zvezda",0,0,0,3,3,2,0,1,3,1,0,1,0,668,0,0,0,0,100,7,7,0,2,0,0,2,2,0,2,0,0,0,0,6.31,30.54,50,2
250187143,50030,"Adam Daghim","Denmark","Forward",19,"Austria","FC Salzburg",0,3,1,9,1,0,1,0,4,1,0,1,1,192,3,3,1,0,57.5,52,37,16.67,6,1,0,0,0,0,0,0,0,0,0,24.59,35.11,182,4
